timestamp,can_id,dlc,data_hex
1773760817.6520574,0x200,8,FFFFFFFFFFFFFFFF
1773760817.7025535,0x200,8,FFFFFFFFFFFFFFFF
1773760817.7224128,0x100,8,B516B952B69E1A63
1773760817.753131,0x200,8,FFFFFFFFFFFFFFFF
1773760817.8033245,0x200,8,FFFFFFFFFFFFFFFF
1773760817.8231137,0x100,8,1305342817798DF6
1773760817.8535624,0x200,8,FFFFFFFFFFFFFFFF
1773760817.9041114,0x200,8,FFFFFFFFFFFFFFFF
1773760817.9236405,0x100,8,01F3752BDA3E8A6D
1773760817.954566,0x200,8,FFFFFFFFFFFFFFFF
1773760818.0049741,0x200,8,FFFFFFFFFFFFFFFF
1773760818.0247195,0x100,8,47712754864042AC
1773760818.055156,0x200,8,FFFFFFFFFFFFFFFF
1773760818.1054168,0x200,8,FFFFFFFFFFFFFFFF
1773760818.1251807,0x100,8,5E273D6EE3A3CA48
1773760818.155707,0x200,8,FFFFFFFFFFFFFFFF
1773760818.205864,0x200,8,FFFFFFFFFFFFFFFF
1773760818.2258592,0x100,8,21D25DBE6FC9EA3C
1773760818.2560258,0x200,8,FFFFFFFFFFFFFFFF
1773760818.3064282,0x200,8,FFFFFFFFFFFFFFFF
1773760818.3261087,0x100,8,F0B7494306AE8745
1773760818.3569841,0x200,8,FFFFFFFFFFFFFFFF
1773760818.4074533,0x200,8,FFFFFFFFFFFFFFFF
1773760818.426607,0x100,8,CB53EE76F471DA3A
1773760818.4576626,0x200,8,FFFFFFFFFFFFFFFF
1773760818.5082211,0x200,8,FFFFFFFFFFFFFFFF
1773760818.5271502,0x100,8,AA3F89FBE7F719DB
1773760818.5588636,0x200,8,FFFFFFFFFFFFFFFF
1773760818.6101751,0x200,8,FFFFFFFFFFFFFFFF
1773760818.6276462,0x100,8,65E2D4B4090693B9
1773760818.6603403,0x200,8,FFFFFFFFFFFFFFFF
1773760818.7108498,0x200,8,FFFFFFFFFFFFFFFF
1773760818.7283993,0x100,8,40CF5F489BE4378D
1773760818.7614565,0x200,8,FFFFFFFFFFFFFFFF
1773760818.811832,0x200,8,FFFFFFFFFFFFFFFF
1773760818.8290958,0x100,8,6E0B46404106427F
1773760818.8620834,0x200,8,FFFFFFFFFFFFFFFF
1773760818.9122503,0x200,8,FFFFFFFFFFFFFFFF
1773760818.92954,0x100,8,33BF62C83B70F522
1773760818.9629385,0x200,8,FFFFFFFFFFFFFFFF
1773760819.013766,0x200,8,FFFFFFFFFFFFFFFF
1773760819.029891,0x100,8,28DF523B3BF2F14C
1773760819.0639513,0x200,8,FFFFFFFFFFFFFFFF
1773760819.114423,0x200,8,FFFFFFFFFFFFFFFF
1773760819.130523,0x100,8,E6E111E84F11A7E9
1773760819.1650977,0x200,8,FFFFFFFFFFFFFFFF
1773760819.215779,0x200,8,FFFFFFFFFFFFFFFF
1773760819.2311132,0x100,8,C37823ADCFD9082B
1773760819.2669115,0x200,8,FFFFFFFFFFFFFFFF
1773760819.3173025,0x200,8,FFFFFFFFFFFFFFFF
1773760819.3318307,0x100,8,8EC445133142BC73
1773760819.3675532,0x200,8,FFFFFFFFFFFFFFFF
1773760819.4181786,0x200,8,FFFFFFFFFFFFFFFF
1773760819.4321246,0x100,8,EBD4C152D53C2A74
1773760819.4683175,0x200,8,FFFFFFFFFFFFFFFF
1773760819.5186756,0x200,8,FFFFFFFFFFFFFFFF
1773760819.5326807,0x100,8,357E1AE510FAE3C7
1773760819.5688856,0x200,8,FFFFFFFFFFFFFFFF
1773760819.6194358,0x200,8,FFFFFFFFFFFFFFFF
1773760819.632955,0x100,8,016642850CBAE48F
1773760819.6699276,0x200,8,FFFFFFFFFFFFFFFF
1773760819.720502,0x200,8,FFFFFFFFFFFFFFFF
1773760819.7333868,0x100,8,5D72218C311817CD
1773760819.7711,0x200,8,FFFFFFFFFFFFFFFF
1773760819.8215902,0x200,8,FFFFFFFFFFFFFFFF
1773760819.8339376,0x100,8,B6D6B27EB97CDCB0
1773760819.8725224,0x200,8,FFFFFFFFFFFFFFFF
1773760819.92336,0x200,8,FFFFFFFFFFFFFFFF
1773760819.9346695,0x100,8,509CB0396D0396FA
1773760819.9737089,0x200,8,FFFFFFFFFFFFFFFF
1773760820.0240972,0x200,8,FFFFFFFFFFFFFFFF
1773760820.0348904,0x100,8,ABFD98A48C48FC37
1773760820.0746727,0x200,8,FFFFFFFFFFFFFFFF
1773760820.1252196,0x200,8,FFFFFFFFFFFFFFFF
1773760820.1351514,0x100,8,774DF662E15EC699
1773760820.1754956,0x200,8,FFFFFFFFFFFFFFFF
1773760820.2258117,0x200,8,FFFFFFFFFFFFFFFF
1773760820.235822,0x100,8,94760992309E3035
1773760820.2769423,0x200,8,FFFFFFFFFFFFFFFF
1773760820.3274136,0x200,8,FFFFFFFFFFFFFFFF
1773760820.336286,0x100,8,473831CEE40BE42D
1773760820.3775873,0x200,8,FFFFFFFFFFFFFFFF
1773760820.4279344,0x200,8,FFFFFFFFFFFFFFFF
1773760820.4367127,0x100,8,13AB213C18CEAE93
1773760820.479969,0x200,8,FFFFFFFFFFFFFFFF
1773760820.5297942,0x200,8,FFFFFFFFFFFFFFFF
1773760820.5369697,0x100,8,0A0C5F93B99569A2
1773760820.580495,0x200,8,FFFFFFFFFFFFFFFF
1773760820.6308014,0x200,8,FFFFFFFFFFFFFFFF
1773760820.6376348,0x100,8,1B8A6C4799CF8925
1773760820.6813576,0x200,8,FFFFFFFFFFFFFFFF
1773760820.7318213,0x200,8,FFFFFFFFFFFFFFFF
1773760820.7379413,0x100,8,1682F172AD5D5254
1773760820.7823508,0x200,8,FFFFFFFFFFFFFFFF
1773760820.8325946,0x200,8,FFFFFFFFFFFFFFFF
1773760820.8382978,0x100,8,24BADBD63CF347BF
1773760820.8830934,0x200,8,FFFFFFFFFFFFFFFF
1773760820.9332771,0x200,8,FFFFFFFFFFFFFFFF
1773760820.9390147,0x100,8,D631439F758B4E62
1773760820.983551,0x200,8,FFFFFFFFFFFFFFFF
1773760821.0340793,0x200,8,FFFFFFFFFFFFFFFF
1773760821.0393806,0x100,8,BC01AA4B175653CB
1773760821.084401,0x200,8,FFFFFFFFFFFFFFFF
1773760821.135153,0x200,8,FFFFFFFFFFFFFFFF
1773760821.1396594,0x100,8,EC5716B66658C00E
1773760821.1854208,0x200,8,FFFFFFFFFFFFFFFF
1773760821.2361002,0x200,8,FFFFFFFFFFFFFFFF
1773760821.2400107,0x100,8,649014B216D96406
1773760821.286371,0x200,8,FFFFFFFFFFFFFFFF
1773760821.3370078,0x200,8,FFFFFFFFFFFFFFFF
1773760821.3404608,0x100,8,D37803279B83ECF4
1773760821.3872313,0x200,8,FFFFFFFFFFFFFFFF
1773760821.43781,0x200,8,FFFFFFFFFFFFFFFF
1773760821.4408543,0x100,8,DCACCE8914B58A1D
1773760821.4882853,0x200,8,FFFFFFFFFFFFFFFF
1773760821.5389385,0x200,8,FFFFFFFFFFFFFFFF
1773760821.541397,0x100,8,9ECAC75F1C91E875
1773760821.5895424,0x200,8,FFFFFFFFFFFFFFFF
1773760821.639706,0x200,8,FFFFFFFFFFFFFFFF
1773760821.641948,0x100,8,76C523B20401B448
1773760821.690249,0x200,8,FFFFFFFFFFFFFFFF
1773760821.7404153,0x200,8,FFFFFFFFFFFFFFFF
1773760821.7423701,0x100,8,D4A3A6488AAED731
1773760821.7907157,0x200,8,FFFFFFFFFFFFFFFF
1773760821.8410902,0x200,8,FFFFFFFFFFFFFFFF
1773760821.8428102,0x100,8,C23340A378091D38
1773760821.8915586,0x200,8,FFFFFFFFFFFFFFFF
1773760821.9418116,0x200,8,FFFFFFFFFFFFFFFF
1773760821.9430518,0x100,8,9991F9EAE0DBC60E
1773760821.9919646,0x200,8,FFFFFFFFFFFFFFFF
1773760822.0425513,0x200,8,FFFFFFFFFFFFFFFF
1773760822.043449,0x100,8,872E1F1584DA2A9B
1773760822.092996,0x200,8,FFFFFFFFFFFFFFFF
1773760822.1431684,0x200,8,FFFFFFFFFFFFFFFF
1773760822.1442237,0x100,8,6D8DAE2C30BE2FDB
1773760822.1934407,0x200,8,FFFFFFFFFFFFFFFF
1773760822.2441497,0x200,8,FFFFFFFFFFFFFFFF
1773760822.2444913,0x100,8,3B29172B136D26ED
1773760822.29461,0x200,8,FFFFFFFFFFFFFFFF
1773760822.3449922,0x200,8,FFFFFFFFFFFFFFFF
1773760822.3450868,0x100,8,2AB9D7BD53B88C34
1773760822.3951418,0x200,8,FFFFFFFFFFFFFFFF
1773760822.4452488,0x100,8,455C1CF74BAA7001
1773760822.4453025,0x200,8,FFFFFFFFFFFFFFFF
1773760822.4954565,0x200,8,FFFFFFFFFFFFFFFF
1773760822.5456913,0x200,8,FFFFFFFFFFFFFFFF
1773760822.5457616,0x100,8,C66E7E1664ABF1BC
1773760822.5962443,0x200,8,FFFFFFFFFFFFFFFF
1773760822.646236,0x100,8,D3FC59CFD199F76F
1773760822.6463778,0x200,8,FFFFFFFFFFFFFFFF
1773760822.6968126,0x200,8,FFFFFFFFFFFFFFFF
1773760822.7466342,0x100,8,EE197FF2C09E75F7
1773760822.7469666,0x200,8,FFFFFFFFFFFFFFFF
1773760822.797445,0x200,8,FFFFFFFFFFFFFFFF
1773760822.8472025,0x100,8,5D06DF7D9C81FAC1
1773760822.8478057,0x200,8,FFFFFFFFFFFFFFFF
1773760822.8980358,0x200,8,FFFFFFFFFFFFFFFF
1773760822.9477339,0x100,8,22B412C9BD4878FE
1773760822.9485562,0x200,8,FFFFFFFFFFFFFFFF
1773760822.999067,0x200,8,FFFFFFFFFFFFFFFF
1773760823.048154,0x100,8,4C6B3658D789631B
1773760823.049596,0x200,8,FFFFFFFFFFFFFFFF
1773760823.1001236,0x200,8,FFFFFFFFFFFFFFFF
1773760823.1487756,0x100,8,F67A0D385524F372
1773760823.1506495,0x200,8,FFFFFFFFFFFFFFFF
1773760823.200881,0x200,8,FFFFFFFFFFFFFFFF
1773760823.2492886,0x100,8,B112992B7C8EA476
1773760823.2511375,0x200,8,FFFFFFFFFFFFFFFF
1773760823.3015082,0x200,8,FFFFFFFFFFFFFFFF
1773760823.3496606,0x100,8,FA75D1F739A1734E
1773760823.352084,0x200,8,FFFFFFFFFFFFFFFF
1773760823.4030097,0x200,8,FFFFFFFFFFFFFFFF
1773760823.4498825,0x100,8,F347C46AADA00E96
1773760823.4533794,0x200,8,FFFFFFFFFFFFFFFF
1773760823.503654,0x200,8,FFFFFFFFFFFFFFFF
1773760823.5506628,0x100,8,B10304F735DFADD9
1773760823.5540142,0x200,8,FFFFFFFFFFFFFFFF
1773760823.6041613,0x200,8,FFFFFFFFFFFFFFFF
1773760823.6509666,0x100,8,0E38F4B3805204DA
1773760823.6544056,0x200,8,FFFFFFFFFFFFFFFF
1773760823.704832,0x200,8,FFFFFFFFFFFFFFFF
1773760823.7514257,0x100,8,0C9B08ADFEBB9C10
1773760823.7553954,0x200,8,FFFFFFFFFFFFFFFF
1773760823.8057578,0x200,8,FFFFFFFFFFFFFFFF
1773760823.8520513,0x100,8,1A717C4204072EC4
1773760823.8559985,0x200,8,FFFFFFFFFFFFFFFF
1773760823.9066906,0x200,8,FFFFFFFFFFFFFFFF
1773760823.9528291,0x100,8,21C74F5FAF5672CD
1773760823.9570491,0x200,8,FFFFFFFFFFFFFFFF
1773760824.0073636,0x200,8,FFFFFFFFFFFFFFFF
1773760824.0530183,0x100,8,78C475C0DEEB0A39
1773760824.057811,0x200,8,FFFFFFFFFFFFFFFF
1773760824.1084094,0x200,8,FFFFFFFFFFFFFFFF
1773760824.1536052,0x100,8,85F03584C8517944
1773760824.1590278,0x200,8,FFFFFFFFFFFFFFFF
1773760824.209664,0x200,8,FFFFFFFFFFFFFFFF
1773760824.2538314,0x100,8,A78565B1B0507CED
1773760824.2600346,0x200,8,FFFFFFFFFFFFFFFF
1773760824.3103633,0x200,8,FFFFFFFFFFFFFFFF
1773760824.3541148,0x100,8,6FD661DE1A680297
1773760824.36076,0x200,8,FFFFFFFFFFFFFFFF
1773760824.4110425,0x200,8,FFFFFFFFFFFFFFFF
1773760824.4547768,0x100,8,9621E9AB148EF335
1773760824.4613063,0x200,8,FFFFFFFFFFFFFFFF
1773760824.5115364,0x200,8,FFFFFFFFFFFFFFFF
1773760824.555314,0x100,8,EF89E08633A81779
1773760824.56198,0x200,8,FFFFFFFFFFFFFFFF
1773760824.612547,0x200,8,FFFFFFFFFFFFFFFF
1773760824.6556268,0x100,8,0DDB4C90585954AC
1773760824.6630595,0x200,8,FFFFFFFFFFFFFFFF
1773760824.713818,0x200,8,FFFFFFFFFFFFFFFF
1773760824.7563882,0x100,8,429535C0EE77D30F
1773760824.7642531,0x200,8,FFFFFFFFFFFFFFFF
1773760824.8148122,0x200,8,FFFFFFFFFFFFFFFF
1773760824.8571372,0x100,8,23FE3E369ACFD216
1773760824.8650765,0x200,8,FFFFFFFFFFFFFFFF
1773760824.9153879,0x200,8,FFFFFFFFFFFFFFFF
1773760824.957414,0x100,8,EC0EC6212A8019F0
1773760824.9663823,0x200,8,FFFFFFFFFFFFFFFF
1773760825.0172334,0x200,8,FFFFFFFFFFFFFFFF
1773760825.0580976,0x100,8,5650FD5A2CB4DBC3
1773760825.0676425,0x200,8,FFFFFFFFFFFFFFFF
1773760825.1182694,0x200,8,FFFFFFFFFFFFFFFF
1773760825.158742,0x100,8,CBFADF8E207CA8A8
1773760825.1688638,0x200,8,FFFFFFFFFFFFFFFF
1773760825.2195513,0x200,8,FFFFFFFFFFFFFFFF
1773760825.2597756,0x100,8,EF9B31F057EC6F08
1773760825.2704291,0x200,8,FFFFFFFFFFFFFFFF
1773760825.3205867,0x200,8,FFFFFFFFFFFFFFFF
1773760825.3601432,0x100,8,DD4A97D8B7306AC2
1773760825.370965,0x200,8,FFFFFFFFFFFFFFFF
1773760825.4215014,0x200,8,FFFFFFFFFFFFFFFF
1773760825.461469,0x100,8,B485F9610F2F2A7A
1773760825.472099,0x200,8,FFFFFFFFFFFFFFFF
1773760825.522908,0x200,8,FFFFFFFFFFFFFFFF
1773760825.5637403,0x100,8,FA86C244211E6E5D
1773760825.5731523,0x200,8,FFFFFFFFFFFFFFFF
1773760825.6239636,0x200,8,FFFFFFFFFFFFFFFF
1773760825.6632483,0x100,8,55BCB6B6C72A3F1B
1773760825.674169,0x200,8,FFFFFFFFFFFFFFFF
1773760825.7246208,0x200,8,FFFFFFFFFFFFFFFF
1773760825.7636073,0x100,8,A4A708664AC03CAA
1773760825.774885,0x200,8,FFFFFFFFFFFFFFFF
1773760825.825487,0x200,8,FFFFFFFFFFFFFFFF
1773760825.8643012,0x100,8,886839586B193386
1773760825.8761094,0x200,8,FFFFFFFFFFFFFFFF
1773760825.9264317,0x200,8,FFFFFFFFFFFFFFFF
1773760825.9646735,0x100,8,8530DEBD111B0CC2
1773760825.9772189,0x200,8,FFFFFFFFFFFFFFFF
1773760826.0274494,0x200,8,FFFFFFFFFFFFFFFF
1773760826.0655942,0x100,8,4E46CA8D9902B68A
1773760826.0784745,0x200,8,FFFFFFFFFFFFFFFF
1773760826.128566,0x200,8,FFFFFFFFFFFFFFFF
1773760826.1663425,0x100,8,446606ABAEAF76A8
1773760826.1790464,0x200,8,FFFFFFFFFFFFFFFF
1773760826.229329,0x200,8,FFFFFFFFFFFFFFFF
1773760826.2664561,0x100,8,AFE8C887D6AEBCF9
1773760826.279659,0x200,8,FFFFFFFFFFFFFFFF
1773760826.3301623,0x200,8,FFFFFFFFFFFFFFFF
1773760826.3677804,0x100,8,F417AE6802DF514F
1773760826.3805153,0x200,8,FFFFFFFFFFFFFFFF
1773760826.4318793,0x200,8,FFFFFFFFFFFFFFFF
1773760826.4676442,0x100,8,5CEA09CA18D0643D
1773760826.4819689,0x200,8,FFFFFFFFFFFFFFFF
1773760826.532187,0x200,8,FFFFFFFFFFFFFFFF
1773760826.5692115,0x100,8,19BB20A17196E5C3
1773760826.582665,0x200,8,FFFFFFFFFFFFFFFF
1773760826.6334708,0x200,8,FFFFFFFFFFFFFFFF
1773760826.6694157,0x100,8,D65C83D3569DB3F1
1773760826.6838098,0x200,8,FFFFFFFFFFFFFFFF
1773760826.7344894,0x200,8,FFFFFFFFFFFFFFFF
1773760826.7696738,0x100,8,A0D8DAC2E0CBE193
1773760826.7846727,0x200,8,FFFFFFFFFFFFFFFF
1773760826.8349671,0x200,8,FFFFFFFFFFFFFFFF
1773760826.8701353,0x100,8,5FF428E062648100
1773760826.8852649,0x200,8,FFFFFFFFFFFFFFFF
1773760826.9360158,0x200,8,FFFFFFFFFFFFFFFF
1773760826.9705694,0x100,8,2909B535C4575649
1773760826.9867225,0x200,8,FFFFFFFFFFFFFFFF
1773760827.0377831,0x200,8,FFFFFFFFFFFFFFFF
1773760827.0715306,0x100,8,647D7D8492E2E080
1773760827.0886784,0x200,8,FFFFFFFFFFFFFFFF
1773760827.1396716,0x200,8,FFFFFFFFFFFFFFFF
1773760827.171813,0x100,8,7AD1AF325B2C0CE5
1773760827.1897383,0x200,8,FFFFFFFFFFFFFFFF
1773760827.240219,0x200,8,FFFFFFFFFFFFFFFF
1773760827.27211,0x100,8,6824672B2F19A3F1
1773760827.290761,0x200,8,FFFFFFFFFFFFFFFF
1773760827.3413372,0x200,8,FFFFFFFFFFFFFFFF
1773760827.3727012,0x100,8,680967F02731311B
1773760827.3921032,0x200,8,FFFFFFFFFFFFFFFF
1773760827.443489,0x200,8,FFFFFFFFFFFFFFFF
1773760827.473238,0x100,8,139816AED1BFACC2
1773760827.493819,0x200,8,FFFFFFFFFFFFFFFF
1773760827.5444515,0x200,8,FFFFFFFFFFFFFFFF
1773760827.5742416,0x100,8,13D7A26C4BACCFCB
1773760827.5946848,0x200,8,FFFFFFFFFFFFFFFF
1773760827.6452305,0x200,8,FFFFFFFFFFFFFFFF
1773760827.6757202,0x100,8,CA4BF182C8F7D714
1773760827.6957238,0x200,8,FFFFFFFFFFFFFFFF
1773760827.7466097,0x200,8,FFFFFFFFFFFFFFFF
1773760827.7762067,0x100,8,9EDE59BEF8086FF4
1773760827.7970774,0x200,8,FFFFFFFFFFFFFFFF
1773760827.8474488,0x200,8,FFFFFFFFFFFFFFFF
1773760827.8771148,0x100,8,2CBD2A7836AA923D
1773760827.898445,0x200,8,FFFFFFFFFFFFFFFF
1773760827.9488606,0x200,8,FFFFFFFFFFFFFFFF
1773760827.9781504,0x100,8,7439144D340B2A6C
1773760827.9992504,0x200,8,FFFFFFFFFFFFFFFF
1773760828.0498018,0x200,8,FFFFFFFFFFFFFFFF
1773760828.078985,0x100,8,2A53A1F6BD43AF4D
1773760828.100014,0x200,8,FFFFFFFFFFFFFFFF
1773760828.151385,0x200,8,FFFFFFFFFFFFFFFF
1773760828.1792958,0x100,8,8ECA940751401732
1773760828.2016416,0x200,8,FFFFFFFFFFFFFFFF
1773760828.2524564,0x200,8,FFFFFFFFFFFFFFFF
1773760828.2806275,0x100,8,30A7C50F8FEF5698
1773760828.3028126,0x200,8,FFFFFFFFFFFFFFFF
1773760828.3529336,0x200,8,FFFFFFFFFFFFFFFF
1773760828.3811917,0x100,8,0F4887C400932CE6
1773760828.4032402,0x200,8,FFFFFFFFFFFFFFFF
1773760828.4542327,0x200,8,FFFFFFFFFFFFFFFF
1773760828.4814165,0x100,8,9095DBE848FDB71E
1773760828.5046372,0x200,8,FFFFFFFFFFFFFFFF
1773760828.5549607,0x200,8,FFFFFFFFFFFFFFFF
1773760828.582416,0x100,8,DC40DA6C4BCEA52B
1773760828.6054313,0x200,8,FFFFFFFFFFFFFFFF
1773760828.6563125,0x200,8,FFFFFFFFFFFFFFFF
1773760828.6829166,0x100,8,63D890822D7FE029
1773760828.7067327,0x200,8,FFFFFFFFFFFFFFFF
1773760828.757069,0x200,8,FFFFFFFFFFFFFFFF
1773760828.7832155,0x100,8,13419D2E5EE865CC
1773760828.8075044,0x200,8,FFFFFFFFFFFFFFFF
1773760828.8578718,0x200,8,FFFFFFFFFFFFFFFF
1773760828.8836741,0x100,8,24D9FE393E32FCEE
1773760828.908139,0x200,8,FFFFFFFFFFFFFFFF
1773760828.9588742,0x200,8,FFFFFFFFFFFFFFFF
1773760828.9844565,0x100,8,9AB694B46D8BE670
1773760829.009661,0x200,8,FFFFFFFFFFFFFFFF
1773760829.0607119,0x200,8,FFFFFFFFFFFFFFFF
1773760829.0846937,0x100,8,EFEB71E934883AEA
1773760829.1107142,0x200,8,FFFFFFFFFFFFFFFF
1773760829.1611514,0x200,8,FFFFFFFFFFFFFFFF
1773760829.1850374,0x100,8,6E6744AC5C1731B7
1773760829.2116508,0x200,8,FFFFFFFFFFFFFFFF
1773760829.262198,0x200,8,FFFFFFFFFFFFFFFF
1773760829.2856228,0x100,8,720614B14DB055B3
1773760829.3129096,0x200,8,FFFFFFFFFFFFFFFF
1773760829.3632438,0x200,8,FFFFFFFFFFFFFFFF
1773760829.3861775,0x100,8,8E303FE1983AD1B5
1773760829.4134176,0x200,8,FFFFFFFFFFFFFFFF
1773760829.4641106,0x200,8,FFFFFFFFFFFFFFFF
1773760829.4866176,0x100,8,8EDC316045FE92C0
1773760829.5143847,0x200,8,FFFFFFFFFFFFFFFF
1773760829.564923,0x200,8,FFFFFFFFFFFFFFFF
1773760829.5872533,0x100,8,75AFAE09788F9934
1773760829.6153185,0x200,8,FFFFFFFFFFFFFFFF
1773760829.6656919,0x200,8,FFFFFFFFFFFFFFFF
1773760829.687698,0x100,8,8CCE7481A32A3E6D
1773760829.7159798,0x200,8,FFFFFFFFFFFFFFFF
1773760829.7662904,0x200,8,FFFFFFFFFFFFFFFF
1773760829.7884114,0x100,8,6C869FF54ECB04F4
1773760829.8165672,0x200,8,FFFFFFFFFFFFFFFF
1773760829.8669631,0x200,8,FFFFFFFFFFFFFFFF
1773760829.8889596,0x100,8,4048C901DCBBAD37
1773760829.9172444,0x200,8,FFFFFFFFFFFFFFFF
1773760829.9678185,0x200,8,FFFFFFFFFFFFFFFF
1773760829.989606,0x100,8,044F4ED9593E8D8F
1773760830.0182822,0x200,8,FFFFFFFFFFFFFFFF
1773760830.0686443,0x200,8,FFFFFFFFFFFFFFFF
1773760830.089994,0x100,8,364275579871FE01
1773760830.1192465,0x200,8,FFFFFFFFFFFFFFFF
1773760830.169921,0x200,8,FFFFFFFFFFFFFFFF
1773760830.1902983,0x100,8,9E785F8C471497D7
1773760830.220196,0x200,8,FFFFFFFFFFFFFFFF
1773760830.2706273,0x200,8,FFFFFFFFFFFFFFFF
1773760830.2907836,0x100,8,2C369BF4C0E87C86
1773760830.32092,0x200,8,FFFFFFFFFFFFFFFF
1773760830.371032,0x200,8,FFFFFFFFFFFFFFFF
1773760830.3910294,0x100,8,B8E2429267B559F0
1773760830.4212286,0x200,8,FFFFFFFFFFFFFFFF
1773760830.471679,0x200,8,FFFFFFFFFFFFFFFF
1773760830.491535,0x100,8,05BE94BDCA32B330
1773760830.52199,0x200,8,FFFFFFFFFFFFFFFF
1773760830.5722847,0x200,8,FFFFFFFFFFFFFFFF
1773760830.5918121,0x100,8,DBA1542A51EB7DDE
1773760830.62259,0x200,8,FFFFFFFFFFFFFFFF
1773760830.6734188,0x200,8,FFFFFFFFFFFFFFFF
1773760830.6922102,0x100,8,68D77689D48E3E30
1773760830.7238743,0x200,8,FFFFFFFFFFFFFFFF
1773760830.774378,0x200,8,FFFFFFFFFFFFFFFF
1773760830.7924745,0x100,8,1022FA394A204EAF
1773760830.824469,0x200,8,FFFFFFFFFFFFFFFF
1773760830.8747442,0x200,8,FFFFFFFFFFFFFFFF
1773760830.8929234,0x100,8,CE6C00411FE69281
1773760830.9250429,0x200,8,FFFFFFFFFFFFFFFF
1773760830.975575,0x200,8,FFFFFFFFFFFFFFFF
1773760830.9934306,0x100,8,93F5D0773B6B25D8
1773760831.0257134,0x200,8,FFFFFFFFFFFFFFFF
1773760831.075947,0x200,8,FFFFFFFFFFFFFFFF
1773760831.0941894,0x100,8,5CFE4AA2E77CD06C
1773760831.1313088,0x200,8,FFFFFFFFFFFFFFFF
1773760831.1797574,0x200,8,FFFFFFFFFFFFFFFF
1773760831.1944318,0x100,8,9BC382EAD71ADDE3
1773760831.2301638,0x200,8,FFFFFFFFFFFFFFFF
1773760831.280653,0x200,8,FFFFFFFFFFFFFFFF
1773760831.2950864,0x100,8,7DAF60EAEEB770CC
1773760831.3312805,0x200,8,FFFFFFFFFFFFFFFF
1773760831.3815,0x200,8,FFFFFFFFFFFFFFFF
1773760831.3954716,0x100,8,EB6215EB3A69C225
1773760831.432095,0x200,8,FFFFFFFFFFFFFFFF
1773760831.4823503,0x200,8,FFFFFFFFFFFFFFFF
1773760831.4960017,0x100,8,C7F3252A5E47A132
1773760831.5326498,0x200,8,FFFFFFFFFFFFFFFF
1773760831.5828192,0x200,8,FFFFFFFFFFFFFFFF
1773760831.596265,0x100,8,CDE6319D27AAC4D0
1773760831.6334052,0x200,8,FFFFFFFFFFFFFFFF
1773760831.6840997,0x200,8,FFFFFFFFFFFFFFFF
1773760831.6965609,0x100,8,363D8E4C59CE55EF
1773760831.7344282,0x200,8,FFFFFFFFFFFFFFFF
1773760831.7847552,0x200,8,FFFFFFFFFFFFFFFF
1773760831.797445,0x100,8,C82144EB709BDDCC
1773760831.8350956,0x200,8,FFFFFFFFFFFFFFFF
1773760831.885266,0x200,8,FFFFFFFFFFFFFFFF
1773760831.8979366,0x100,8,DFFFD3B5EB10B51B
1773760831.9358876,0x200,8,FFFFFFFFFFFFFFFF
1773760831.9861379,0x200,8,FFFFFFFFFFFFFFFF
1773760831.998504,0x100,8,1E1A461FBECE6534
